Customer ID,City,State,Country,Zip Code,Latitude,Longitude,Lat Long,Population
8734-DKSTZ,Winterhaven,California,United States,92283,32.852947,-114.850784,"32.852947, -114.850784",3663
7020-OZKXZ,Vista,California,United States,92084,33.22784,-117.200024,"33.22784, -117.200024",44692
7130-VTEWQ,San Rafael,California,United States,94903,38.018065,-122.546024,"38.018065, -122.546024",28403
6988-CJEYV,Crows Landing,California,United States,95313,37.435664,-121.049056,"37.435664, -121.049056",1508
0562-HKHML,Alameda,California,United States,94502,37.724817,-122.224363,"37.724817, -122.224363",13996
5380-WJKOV,Los Angeles,California,United States,90041,34.137412,-118.207607,"34.137412, -118.207607",27866
8782-NUUOL,Crescent Mills,California,United States,95934,40.080342,-120.957805,"40.080342, -120.957805",178
3703-KBKZP,Standish,California,United States,96128,40.346634,-120.386422,"40.346634, -120.386422",408
8580-AECUZ,San Diego,California,United States,92130,32.957195,-117.202542,"32.957195, -117.202542",28201
7956-XQWGU,Long Beach,California,United States,90803,33.760458,-118.129725,"33.760458, -118.129725",31352
1600-DILPE,Richvale,California,United States,95974,39.495768,-121.747472,"39.495768, -121.747472",74
0407-BDJKB,San Francisco,California,United States,94114,37.758085,-122.434801,"37.758085, -122.434801",30587
8498-XXGWA,Malibu,California,United States,90265,34.074572,-118.831181,"34.074572, -118.831181",19630
4134-BSXLX,Riverside,California,United States,92507,33.976328,-117.319786,"33.976328, -117.319786",48649
4020-KIUDI,Los Angeles,California,United States,90044,33.952714,-118.292061,"33.952714, -118.292061",87383
0840-DCNZE,Newport Beach,California,United States,92661,33.601309,-117.902304,"33.601309, -117.902304",4242
4695-VADHF,Oakland,California,United States,94606,37.792489,-122.244314,"37.792489, -122.244314",41876
9885-MFVSU,Poway,California,United States,92064,32.984395,-117.013454,"32.984395, -117.013454",47969
2952-QAYZF,Sacramento,California,United States,95828,38.486938,-121.395805,"38.486938, -121.395805",54880
8232-UTFOZ,Glendora,California,United States,91740,34.119363,-117.855059,"34.119363, -117.855059",25135
3005-TYFRD,Tollhouse,California,United States,93667,36.993666,-119.348267,"36.993666, -119.348267",2633
1309-BXVOQ,Old Station,California,United States,96071,40.656287,-121.428965,"40.656287, -121.428965",182
2236-HILPA,Hayward,California,United States,94544,37.639215,-122.037554,"37.639215, -122.037554",72993
2181-TIDSV,Glen Ellen,California,United States,95442,38.368744,-122.522642,"38.368744, -122.522642",4101
7998-WNZEM,San Francisco,California,United States,94131,37.746699,-122.442833,"37.746699, -122.442833",27906
3099-OONVS,Crockett,California,United States,94525,38.049292,-122.228415,"38.049292, -122.228415",3193
7319-VENRZ,Rancho Santa Margarita,California,United States,92688,33.624654,-117.611733,"33.624654, -117.611733",42193
0853-NWIFK,Woodacre,California,United States,94973,38.005839,-122.638155,"38.005839, -122.638155",1449
1785-BPHTP,Santa Monica,California,United States,90403,34.031529,-118.491156,"34.031529, -118.491156",23559
1621-YNCJH,Sacramento,California,United States,95823,38.475465,-121.443625,"38.475465, -121.443625",72199
5227-JSCFE,Scotts Valley,California,United States,95066,37.070177,-122.010077,"37.070177, -122.010077",14574
1448-PWKYE,Shafter,California,United States,93263,35.490705,-119.286833,"35.490705, -119.286833",15177
6786-OBWQR,Nipomo,California,United States,93444,35.050345,-120.489599,"35.050345, -120.489599",15405
4946-EDSEW,Compton,California,United States,90221,33.885811,-118.206459,"33.885811, -118.206459",51387
7143-BQIBA,Petaluma,California,United States,94954,38.235021,-122.557332,"38.235021, -122.557332",35419
3146-MSEGF,Paramount,California,United States,90723,33.897122,-118.164432,"33.897122, -118.164432",55306
4003-FUSHP,Santa Cruz,California,United States,95060,36.993451,-122.098858,"36.993451, -122.098858",43192
4445-KWOKW,Potrero,California,United States,91963,32.619465,-116.593605,"32.619465, -116.593605",905
0526-SXDJP,Bell,California,United States,90201,33.970343,-118.171368,"33.970343, -118.171368",105285
1629-DQQVB,Keeler,California,United States,93530,36.560498,-117.962461,"36.560498, -117.962461",71
3068-OMWZA,Round Mountain,California,United States,96084,40.923558,-122.059933,"40.923558, -122.059933",459
6715-OFDBP,Palo Alto,California,United States,94304,37.386978,-122.177746,"37.386978, -122.177746",1723
1628-BIZYP,Brentwood,California,United States,94513,37.908242,-121.682472,"37.908242, -121.682472",26577
8690-UPCZI,Los Angeles,California,United States,90004,34.076259,-118.310715,"34.076259, -118.310715",67852
0771-CHWSK,Brawley,California,United States,92227,33.03933,-115.191857,"33.03933, -115.191857",23394
0392-BZIUW,Fresno,California,United States,93710,36.822715,-119.761826,"36.822715, -119.761826",29337
9708-HPXWZ,El Sobrante,California,United States,94803,37.963995,-122.288296,"37.963995, -122.288296",25399
2237-ZFSMY,Riverdale,California,United States,93656,36.452211,-119.94575,"36.452211, -119.94575",5729
2712-SYWAY,Creston,California,United States,93432,35.480896,-120.469476,"35.480896, -120.469476",1203
9685-WKZGT,Carmichael,California,United States,95608,38.626128,-121.328011,"38.626128, -121.328011",58830
5939-SXWHM,Millville,California,United States,96062,40.531257,-122.148139,"40.531257, -122.148139",830
9802-CAQUT,Coarsegold,California,United States,93614,37.212191,-119.749323,"37.212191, -119.749323",9395
1898-JSNDC,Elk Grove,California,United States,95758,38.35363,-121.44195,"38.35363, -121.44195",47065
1902-XBTFB,North Hollywood,California,United States,91605,34.207295,-118.400022,"34.207295, -118.400022",57146
5940-NFXKV,San Diego,California,United States,92109,32.787836,-117.232376,"32.787836, -117.232373",46086
8313-AFGBW,Los Angeles,California,United States,90008,34.008293,-118.346766,"34.008293, -118.346766",30852
5125-CNDSP,Big Creek,California,United States,93605,37.17277,-119.2997,"37.17277, -119.2997",273
3620-MWJNE,Homeland,California,United States,92548,33.761894,-117.120868,"33.761894, -117.120868",4283
1020-JPQOW,Angwin,California,United States,94508,38.542448,-122.419923,"38.542448, -122.419923",3641
6103-LIANB,Westminster,California,United States,92683,33.752591,-117.993661,"33.752591, -117.993661",88230
1951-IEYXM,Rancho Cucamonga,California,United States,91730,34.10097,-117.57882,"34.10097, -117.57882",51970
2961-VNFKL,Mountain View,California,United States,94041,37.388349,-122.075299,"37.388349, -122.075299",13483
4450-MDZFX,Monrovia,California,United States,91016,34.1528,-118.000482,"34.1528, -118.000482",41067
5016-LIPDW,Stanford,California,United States,94305,37.424342,-122.165641,"37.424342, -122.165641",13386
4254-QPEDE,Banning,California,United States,92220,33.936298,-116.849577,"33.936298, -116.849577",25859
7973-DZRKH,Riverside,California,United States,92507,33.976328,-117.319786,"33.976328, -117.319786",48649
2958-NHPPS,Sacramento,California,United States,95816,38.574856,-121.46504,"38.574856, -121.46504",16164
0022-TCJCI,Daly City,California,United States,94015,37.680844,-122.48131,"37.680844, -122.48131",63337
5846-ABOBJ,Los Angeles,California,United States,90034,34.030578,-118.399613,"34.030578, -118.399613",58218
9889-TMAHG,Fremont,California,United States,94539,37.516791,-121.899117,"37.516791, -121.899117",46917
2359-KMGLI,Running Springs,California,United States,92382,34.186211,-117.07683,"34.186211, -117.07683",5395
7173-TETGO,Lytle Creek,California,United States,92358,34.238162,-117.534306,"34.238162, -117.534306",1090
4782-OSFXZ,Lodi,California,United States,95242,38.128087,-121.4078,"38.128087, -121.4078",22073
2167-FQSTQ,Hayward,California,United States,94541,37.674002,-122.076796,"37.674002, -122.076796",60274
8749-TZYEC,Yorba Linda,California,United States,92887,33.884073,-117.732197,"33.884073, -117.732197",20893
4929-BSTRX,Oxnard,California,United States,93030,34.223244,-119.18012,"34.223244, -119.18012",79736
2892-GESUL,San Juan Capistrano,California,United States,92675,33.521447,-117.602555,"33.521447, -117.602555",34321
5935-FCCNB,Downey,California,United States,90242,33.921793,-118.140588,"33.921793, -118.140588",42459
0847-HGRML,North Palm Springs,California,United States,92258,33.906496,-116.569499,"33.906496, -116.569499",732
4806-KEXQR,Lockeford,California,United States,95237,38.166791,-121.14207,"38.166791, -121.14207",3205
4355-CVPVS,California Hot Springs,California,United States,93207,35.865795,-118.69759,"35.865795, -118.69759",226
8097-OMULG,San Jose,California,United States,95116,37.350284,-121.852855,"37.350284, -121.852855",51706
9866-QEVEE,Modesto,California,United States,95356,37.716186,-121.025836,"37.716186, -121.025836",26055
7594-LZNWR,Sacramento,California,United States,95826,38.542532,-121.378826,"38.542532, -121.378826",38818
0002-ORFBO,Frazier Park,California,United States,93225,34.827662,-118.999073,"34.827662, -118.999073",4498
1635-NZATJ,Alameda,California,United States,94501,37.774633,-122.274434,"37.774633, -122.274434",58555
7254-IQWOZ,Redding,California,United States,96001,40.587919,-122.464732,"40.587919, -122.464732",31586
3186-AJIEK,Apple Valley,California,United States,92308,34.424926,-117.184503,"34.424926, -117.184503",28819
6298-QDFNH,Banning,California,United States,92220,33.936298,-116.849577,"33.936298, -116.849577",25859
9360-AHGNL,Concord,California,United States,94519,37.990118,-122.012188,"37.990118, -122.012188",18650
4378-MYPGO,Greenwood,California,United States,95635,38.921333,-120.897718,"38.921333, -120.897718",1140
3932-IJWDZ,Willits,California,United States,95490,39.492046,-123.375818,"39.492046, -123.375818",13472
8707-RMEZH,Tecate,California,United States,91980,32.587557,-116.636816,"32.587557, -116.636816",91
1194-BHJYC,Lockwood,California,United States,93932,35.989792,-121.055933,"35.989792, -121.055933",538
4632-XJMEX,Fresno,California,United States,93650,36.841655,-119.797113,"36.841655, -119.797113",3258
9373-WSLOY,Carlsbad,California,United States,92008,33.148116,-117.306043,"33.148116, -117.306043",35582
9585-KKMFD,San Miguel,California,United States,93451,35.886767,-120.608661,"35.886767, -120.608661",2666
3230-WYKIR,San Francisco,California,United States,94110,37.750021,-122.415201,"37.750021, -122.415201",74641
8173-RXAYP,Mcarthur,California,United States,96056,41.10831,-121.360362,"41.10831, -121.360362",1554
4662-EKDPQ,San Diego,California,United States,92121,32.898613,-117.202937,"32.898613, -117.202937",4258
7272-QDCKA,Oroville,California,United States,95965,39.624561,-121.552866,"39.624561, -121.552866",17782
4112-LUEIZ,La Palma,California,United States,90623,33.850504,-118.039892,"33.850504, -118.039892",15505
7055-VKGDA,Clarksburg,California,United States,95612,38.384648,-121.578701,"38.384648, -121.578701",1417
8621-MNIHH,Madison,California,United States,95653,38.674276,-121.961866,"38.674276, -121.961866",844
1934-SJVJK,Smith River,California,United States,95567,41.950683,-124.097094,"41.950683, -124.097094",2020
1564-NTYXF,San Marcos,California,United States,92078,33.119028,-117.166036,"33.119028, -117.166036",6760
0708-LGSMF,Milpitas,California,United States,95035,37.441931,-121.878502,"37.441931, -121.878502",62848
2672-OJQZP,Stockton,California,United States,95203,37.954089,-121.329761,"37.954089, -121.329761",16357
1685-VAYJF,Salinas,California,United States,93907,36.77462,-121.664714,"36.77462, -121.664714",22292
0068-FIGTF,Fremont,California,United States,94539,37.516791,-121.899117,"37.516791, -121.899117",46917
9396-ZSFLL,Carpinteria,California,United States,93013,34.441398,-119.513163,"34.441398, -119.513163",17409
4598-XLKNJ,Inglewood,California,United States,90303,33.936291,-118.332639,"33.936291, -118.332639",27778
6464-KEXXH,Fillmore,California,United States,93015,34.408161,-118.865111,"34.408161, -118.865111",16013
5848-FHRFC,Santa Monica,California,United States,90405,34.005439,-118.477507,"34.005439, -118.477507",26099
0487-RPVUM,Mount Hermon,California,United States,95041,37.051166,-122.056194,"37.051166, -122.056194",77
1213-NGCUN,San Diego,California,United States,92111,32.805518,-117.169052,"32.805518, -117.169052",46828
0867-LDTTC,Sacramento,California,United States,95830,38.490508,-121.284171,"38.490508, -121.284171",592
0654-HMSHN,Mojave,California,United States,93501,35.097323,-118.171288,"35.097323, -118.171288",4882
4323-ELYYB,Likely,California,United States,96116,41.266008,-120.490731,"41.266008, -120.490731",277
4816-LXZYW,Long Beach,California,United States,90810,33.819814,-118.222416,"33.819814, -118.222416",35656
4980-URKXC,Fort Irwin,California,United States,92310,35.349241,-116.770281,"35.349241, -116.770281",9465
2925-MXLSX,Chula Vista,California,United States,91911,32.607964,-117.059459,"32.607964, -117.059459",71126
8720-RQSBJ,Armona,California,United States,93202,36.315979,-119.710852,"36.315979, -119.710852",2872
0871-URUWO,Sheep Ranch,California,United States,95250,38.244806,-120.417301,"38.244806, -120.417301",88
2927-CVULT,Ramona,California,United States,92065,33.044541,-116.833922,"33.044541, -116.833922",33104
8739-QOTTN,Avalon,California,United States,90704,33.391181,-118.421305,"33.391181, -118.421305",3699
4716-HHKQH,Pomona,California,United States,91767,34.083086,-117.737997,"34.083086, -117.737997",46626
3173-WSSUE,Canoga Park,California,United States,91304,34.224377,-118.632656,"34.224377, -118.632656",49242
4159-NAAIX,Saratoga,California,United States,95070,37.257772,-122.051824,"37.257772, -122.051824",30589
3712-PKXZA,Glendale,California,United States,91201,34.17051,-118.289463,"34.17051, -118.289463",23981
2608-BHKFN,Berkeley,California,United States,94703,37.863843,-122.275684,"37.863843, -122.275684",19763
6950-TWMYB,Santa Monica,California,United States,90404,34.026334,-118.474222,"34.026334, -118.474222",19975
0997-YTLNY,Escondido,California,United States,92029,33.079834,-117.134275,"33.079834, -117.134275",17944
0730-KOAVE,Redwood City,California,United States,94062,37.410567,-122.297152,"37.410567, -122.297152",25569
3014-WJKSM,San Luis Obispo,California,United States,93401,35.233745,-120.626442,"35.233745, -120.626442",27047
6505-OZNPG,Annapolis,California,United States,95412,38.731055,-123.316553,"38.731055, -123.316553",747
9470-RTWDV,Tustin,California,United States,92782,33.738543,-117.785046,"33.738543, -117.785046",17494
1941-HOSAM,San Diego,California,United States,92101,32.72523,-117.171346,"32.72523, -117.171346",27505
6108-OQZDQ,Keene,California,United States,93531,35.214982,-118.59049,"35.214982, -118.59049",1436
1810-BOHSY,Vacaville,California,United States,95687,38.333133,-121.920151,"38.333133, -121.920151",63157
0121-SNYRK,Redway,California,United States,95560,40.142256,-123.852927,"40.142256, -123.852927",1851
8292-FRFZQ,Malibu,California,United States,90263,34.037037,-118.705803,"34.037037, -118.705803",11
1090-ESELR,Fawnskin,California,United States,92333,34.274846,-116.937581,"34.274846, -116.937581",414
3030-YDNRM,Pasadena,California,United States,91107,34.159007,-118.087353,"34.159007, -118.087353",32369
5640-CAXOA,Auberry,California,United States,93602,36.991762,-119.242874,"36.991762, -119.242874",3464
7665-TOALD,Temecula,California,United States,92592,33.507255,-117.029473,"33.507255, -117.029473",46171
4140-MUHUG,Oak View,California,United States,93022,34.404544,-119.302118,"34.404544, -119.302118",6503
6029-CSMJE,Forest Ranch,California,United States,95942,40.077028,-121.494168,"40.077028, -121.494168",1351
7338-ERIVA,Etna,California,United States,96027,41.405193,-123.008567,"41.405193, -123.008567",2156
0516-VRYBW,Stanton,California,United States,90680,33.801869,-117.995068,"33.801869, -117.995068",29694
9897-KXHCM,Modesto,California,United States,95357,37.670526,-120.877572,"37.670526, -120.877572",13343
5550-VFRLC,Moorpark,California,United States,93021,34.312945,-118.858169,"34.312945, -118.858169",32984
7501-IWUNG,Springville,California,United States,93265,36.245926,-118.693138,"36.245926, -118.693138",3546
1910-FMXJM,Colton,California,United States,92324,34.030915,-117.273201,"34.030915, -117.273201",52202
1626-ERCMM,Camp Nelson,California,United States,93208,36.057458,-118.591951,"36.057458, -118.591951",191
6061-PQHMK,Los Angeles,California,United States,90006,34.048013,-118.293953,"34.048013, -118.293953",62784
3118-UHVVQ,Calpine,California,United States,96124,39.672813,-120.456699,"39.672813, -120.456699",322
4958-XCBDQ,Victorville,California,United States,92394,34.567058,-117.362329,"34.567058, -117.362329",12083
7694-VLBWQ,Coronado,California,United States,92118,32.68674,-117.186612,"32.68674, -117.186612",24093
3170-NMYVV,Compton,California,United States,90222,33.912246,-118.236773,"33.912246, -118.236773",29825
6738-ISCBM,Northridge,California,United States,91324,34.238208,-118.55029,"34.238208, -118.55029",25751
6718-BDGHG,Gold Run,California,United States,95717,39.170376,-120.838404,"39.170376, -120.838404",407
3466-BYAVD,Long Beach,California,United States,90802,33.752524,-118.210737,"33.752524, -118.210737",38427
3402-XRIUO,Glendale,California,United States,91201,34.17051,-118.289463,"34.17051, -118.289463",23981
3452-SRFEG,La Verne,California,United States,91750,34.144703,-117.770299,"34.144703, -117.770299",35530
5028-GZLDO,Moraga,California,United States,94556,37.827946,-122.107185,"37.827946, -122.107185",16510
6701-DHKWQ,Montrose,California,United States,91020,34.2112,-118.230625,"34.2112, -118.230625",7527
6128-AQBMT,Nicasio,California,United States,94946,38.065359,-122.665566,"38.065359, -122.665566",607
5827-MWCZK,Boonville,California,United States,95415,39.025867,-123.381544,"39.025867, -123.381544",1374
0432-CAJZV,Temecula,California,United States,92592,33.507255,-117.029473,"33.507255, -117.029473",46171
2680-XKKNJ,Weimar,California,United States,95736,39.00978,-120.978273,"39.00978, -120.978273",31
8685-WHQPW,San Diego,California,United States,92110,32.76501,-117.19938,"32.76501, -117.19938",24169
2085-BOJKI,Long Beach,California,United States,90822,33.778436,-118.118648,"33.778436, -118.118648",425
5897-ZYEKH,Lincoln,California,United States,95648,38.922812,-121.312005,"38.922812, -121.312005",15286
6476-YHMGA,Benton,California,United States,93512,37.653947,-118.231443,"37.653947, -118.231443",340
8647-SDTWQ,Hood,California,United States,95639,38.375325,-121.507935,"38.375325, -121.507935",213
0229-LFJAF,Clovis,California,United States,93611,36.917652,-119.593757,"36.917652, -119.593757",46858
5828-AVIPD,Sierraville,California,United States,96126,39.559709,-120.345639,"39.559709, -120.345639",227
7353-YOWFP,Brookdale,California,United States,95007,37.106902,-122.100006,"37.106902, -122.100006",1007
4439-JMPMT,Comptche,California,United States,95427,39.239818,-123.565432,"39.239818, -123.565432",371
2694-CIUMO,Los Angeles,California,United States,90033,34.050198,-118.210946,"34.050198, -118.210946",49431
3967-VQOGC,Leggett,California,United States,95585,39.873371,-123.741474,"39.873371, -123.741474",321
9774-NRNAU,Cabazon,California,United States,92230,33.929812,-116.76058,"33.929812, -116.76058",2355
7923-IYJWY,Twain Harte,California,United States,95383,38.107441,-120.230625,"38.107441, -120.230625",4848
8208-EUMTE,Villa Park,California,United States,92861,33.817473,-117.810462,"33.817473, -117.810462",5935
2254-DLXRI,Burbank,California,United States,91504,34.213049,-118.317651,"34.213049, -118.317651",25882
3190-ITQXP,Ceres,California,United States,95307,37.553469,-120.952825,"37.553469, -120.952825",32881
5793-YOLJN,Oro Grande,California,United States,92368,34.647959,-117.296957,"34.647959, -117.296957",909
2408-WITXK,San Jose,California,United States,95110,37.34667,-121.910019,"37.34667, -121.910019",18197
7634-HLQJR,Moss Landing,California,United States,95039,36.863303,-121.781632,"36.863303, -121.781632",899
5887-IKKYO,Pomona,California,United States,91768,34.067932,-117.785168,"34.067932, -117.785168",36057
2800-QQUSO,Riverside,California,United States,92505,33.920907,-117.489426,"33.920907, -117.489426",38446
6653-CBBOM,Compton,California,United States,90221,33.885811,-118.206459,"33.885811, -118.206459",51387
7142-HVGBG,Mount Laguna,California,United States,91948,32.830852,-116.444601,"32.830852, -116.444601",81
3606-SBKRY,Linden,California,United States,95236,38.047746,-121.030499,"38.047746, -121.030499",3148
6927-WTFIV,Redwood City,California,United States,94061,37.461251,-122.235414,"37.461251, -122.235414",35737
6897-RWMUB,Chino,California,United States,91710,33.990646,-117.663025,"33.990646, -117.663025",75319
6668-CNMFP,West Hills,California,United States,91307,34.199787,-118.68493,"34.199787, -118.68493",23637
0430-IHCDJ,Highland,California,United States,92346,34.129677,-117.154277,"34.129677, -117.154277",48245
0991-BRRFB,Corona,California,United States,92883,33.762351,-117.488725,"33.762351, -117.488725",13188
8049-WJCLQ,Ducor,California,United States,93218,35.846067,-119.004073,"35.846067, -119.004073",823
2239-CFOUJ,Trinidad,California,United States,95570,41.162295,-124.027381,"41.162295, -124.027381",2369
8003-EWNDZ,Philo,California,United States,95466,39.094102,-123.500853,"39.094102, -123.500853",1113
2369-UAPKZ,Meadow Vista,California,United States,95722,39.003358,-121.022539,"39.003358, -121.022539",3747
2197-OMWGI,Los Angeles,California,United States,90014,34.043144,-118.251977,"34.043144, -118.251977",3524
6311-UEUME,Los Angeles,California,United States,90025,34.046174,-118.446333,"34.046174, -118.446333",41175
5012-YSPJJ,Nubieber,California,United States,96068,41.082472,-121.195215,"41.082472, -121.195215",240
2812-REYAT,Chilcoot,California,United States,96105,39.872961,-120.198876,"39.872961, -120.198876",650
0253-ZTEOB,Los Angeles,California,United States,90004,34.076259,-118.310715,"34.076259, -118.310715",67852
1568-LJSZU,Harbor City,California,United States,90710,33.798266,-118.300237,"33.798266, -118.300237",24660
0378-NHQXU,South San Francisco,California,United States,94080,37.654436,-122.426468,"37.654436, -122.426468",60599
8908-NMQTX,Walnut Creek,California,United States,94595,37.862128,-122.075197,"37.862128, -122.075197",18024
5243-SAOTC,Bonsall,California,United States,92003,33.290907,-117.202895,"33.290907, -117.202895",3849
8069-YQQAJ,Studio City,California,United States,91604,34.139082,-118.39275,"34.139082, -118.39275",26157
4183-MYFRB,Los Angeles,California,United States,90021,34.029043,-118.239504,"34.029043, -118.239504",3012
2239-JALAW,Escondido,California,United States,92027,33.141265,-116.967221,"33.141265, -116.967221",48690
7593-XFKDI,Los Angeles,California,United States,90031,34.085807,-118.206617,"34.085807, -118.206617",38415
5606-AMZBO,Rosamond,California,United States,93560,34.903052,-118.411251,"34.903052, -118.411251",14931
7228-OMTPN,Santa Barbara,California,United States,93110,34.437945,-119.77191,"34.437945, -119.77191",15757
0581-BXBUB,Penn Valley,California,United States,95946,39.203817,-121.19584,"39.203817, -121.19584",9752
9314-QDMDW,Los Alamos,California,United States,93440,34.758699,-120.275839,"34.758699, -120.275839",1328
2476-YGEFM,Clovis,California,United States,93611,36.917652,-119.593757,"36.917652, -119.593757",46858
2114-MGINA,Rio Vista,California,United States,94571,38.148862,-121.737696,"38.148862, -121.737696",5246
6559-PDZLR,Desert Center,California,United States,92239,33.889605,-115.257009,"33.889605, -115.257009",964
3786-WOVKF,Anaheim,California,United States,92807,33.848733,-117.788357,"33.848733, -117.788357",36301
4097-YODCF,Fawnskin,California,United States,92333,34.274846,-116.937581,"34.274846, -116.937581",414
6654-QGBZZ,Nevada City,California,United States,95959,39.333737,-120.858667,"39.333737, -120.858667",17269
8099-MZPUJ,Carmel,California,United States,93923,36.460611,-121.852507,"36.460611, -121.852507",13121
3677-IYRBF,Newcastle,California,United States,95658,38.883224,-121.15918,"38.883224, -121.15918",6096
2516-VQRRV,Culver City,California,United States,90230,33.993991,-118.39704,"33.993991, -118.39704",31963
3663-MITLP,Marina,California,United States,93933,36.689582,-121.758398,"36.689582, -121.758398",21759
8610-ZIKJJ,Tujunga,California,United States,91042,34.296574,-118.244839,"34.296574, -118.244839",26753
3063-QFSZL,San Jose,California,United States,95135,37.28682,-121.723877,"37.28682, -121.723877",15798
5533-RJFTJ,Lemoore,California,United States,93245,36.303666,-119.825657,"36.303666, -119.825657",30419
3466-RITXD,Twin Bridges,California,United States,95735,38.805481,-120.13287,"38.805481, -120.13287",25
8735-DCXNF,Pilot Hill,California,United States,95664,38.803731,-121.043799,"38.803731, -121.043799",1173
0696-UKTOX,North Hills,California,United States,91343,34.238802,-118.482296,"34.238802, -118.482296",57017
2625-TRCZQ,Auburn,California,United States,95602,38.99003,-121.114408,"38.99003, -121.114408",18197
7508-SMHXL,San Francisco,California,United States,94109,37.794487,-122.42227,"37.794487, -122.42227",56330
2749-CTKAJ,Long Beach,California,United States,90813,33.781086,-118.199049,"33.781086, -118.199049",63136
3841-NFECX,Los Angeles,California,United States,90033,34.050198,-118.210946,"34.050198, -118.210946",49431
3255-GRXMG,Playa Del Rey,California,United States,90293,33.947305,-118.439841,"33.947305, -118.439841",11264
9269-CQOOL,Trinidad,California,United States,95570,41.162295,-124.027381,"41.162295, -124.027381",2369
0174-QRVVY,San Marcos,California,United States,92078,33.119028,-117.166036,"33.119028, -117.166036",6760
9593-CVZKR,Los Angeles,California,United States,90025,34.046174,-118.446333,"34.046174, -118.446333",41175
5883-GTGVD,Biola,California,United States,93606,36.798882,-120.019511,"36.798882, -120.019511",807
6862-CQUMB,San Diego,California,United States,92126,32.886925,-117.152162,"32.886925, -117.152162",74232
6685-GBWJZ,Los Angeles,California,United States,90015,34.039224,-118.266293,"34.039224, -118.266293",15140
2722-JMONI,Escondido,California,United States,92029,33.079834,-117.134275,"33.079834, -117.134275",17944
7449-HVPIV,Chula Vista,California,United States,91913,32.64164,-116.985026,"32.64164, -116.985026",12884
6022-UGGSO,Citrus Heights,California,United States,95610,38.69508,-121.271616,"38.69508, -121.271616",43718
1436-ZMJAN,Gerber,California,United States,96035,40.03194,-122.176023,"40.03194, -122.176023",3357
6963-KQYQB,Pacifica,California,United States,94044,37.573633,-122.455167,"37.573633, -122.455167",38885
7010-ZMVBF,Thermal,California,United States,92274,33.53604,-116.119222,"33.53604, -116.119222",17018
8779-QRDMV,Los Angeles,California,United States,90022,34.02381,-118.156582,"34.02381, -118.156582",68701
7492-TAFJD,Long Beach,California,United States,90803,33.760458,-118.129725,"33.760458, -118.129725",31352
0058-EVZWM,Stockton,California,United States,95209,38.044523,-121.348048,"38.044523, -121.348048",30814
6461-SZMCV,Corte Madera,California,United States,94925,37.924014,-122.511694,"37.924014, -122.511694",9038
7075-BNDVQ,Termo,California,United States,96132,41.027281,-120.669427,"41.027281, -120.669427",72
5136-GFPMB,Spring Valley,California,United States,91978,32.730264,-116.950963,"32.730264, -116.950963",7863
9715-WZCLW,Fontana,California,United States,92335,34.087558,-117.464096,"34.087558, -117.464096",82630
7266-GSSJX,West Sacramento,California,United States,95605,38.592745,-121.540036,"38.592745, -121.540036",12756
7339-POGZN,Pasadena,California,United States,91107,34.159007,-118.087353,"34.159007, -118.087353",32369
3253-HKOKL,Elk Grove,California,United States,95758,38.35363,-121.44195,"38.35363, -121.44195",47065
0057-QBUQH,San Martin,California,United States,95046,37.084697,-121.606417,"37.084697, -121.606417",5671
5192-EBGOV,Brea,California,United States,92823,33.924143,-117.79387,"33.924143, -117.79387",1408
1730-ZMAME,Ontario,California,United States,91762,34.057256,-117.667677,"34.057256, -117.667677",54254
6997-UVGOX,Albany,California,United States,94706,37.890274,-122.295192,"37.890274, -122.295192",15882
2472-OVKUP,Canoga Park,California,United States,91304,34.224377,-118.632656,"34.224377, -118.632656",49242
3230-IUALN,Eureka,California,United States,95501,40.796621,-124.15428,"40.796621, -124.15428",23224
4312-KFRXN,Bradley,California,United States,93426,35.842889,-121.004862,"35.842889, -121.004862",1363
6016-NXBNJ,Orange Cove,California,United States,93646,36.633498,-119.298895,"36.633498, -119.298895",8449
5018-GWURO,Novato,California,United States,94949,38.067204,-122.524004,"38.067204, -122.524004",13361
6475-VHUIZ,Myers Flat,California,United States,95554,40.267158,-123.805913,"40.267158, -123.805913",644
8659-IOOPU,Moss Landing,California,United States,95039,36.863303,-121.781632,"36.863303, -121.781632",899
7064-FRRSW,Tarzana,California,United States,91356,34.157137,-118.548511,"34.157137, -118.548511",27424
3910-MRQOY,Orick,California,United States,95555,41.336354,-124.044354,"41.336354, -124.044354",494
7771-ZONAT,Woodacre,California,United States,94973,38.005839,-122.638155,"38.005839, -122.638155",1449
0719-SYFRB,Norco,California,United States,92860,33.925833,-117.559639,"33.925833, -117.559639",22443
4670-TABXH,Hawthorne,California,United States,90250,33.914775,-118.348083,"33.914775, -118.348083",93315
8242-PDSGJ,Chilcoot,California,United States,96105,39.872961,-120.198876,"39.872961, -120.198876",650
4299-SIMNS,Temple City,California,United States,91780,34.101608,-118.055848,"34.101608, -118.055848",32718
4832-VRBMR,Parker Dam,California,United States,92267,34.273872,-114.192901,"34.273872, -114.192901",131
9705-ZJBCG,Frazier Park,California,United States,93222,34.907911,-119.234281,"34.907911, -119.234281",1526
6128-CZOMY,Alpine,California,United States,91901,32.827184,-116.703729,"32.827184, -116.703729",16486
9068-FHQHD,Petrolia,California,United States,95558,40.274302,-124.210902,"40.274302, -124.210902",300
